CS_COMPANY_ID|BUSINESS_NAME|COMPANY_REGISTRATION_NUMBER|ADDRESS1|ADDRESS2|ADDRESS3|ADDRESS4|ADDRESS5|ADDRESS_TYPE
BE01218622|KVIK  A/S BO|878907397|STENTOFTVEJ|1||7480|VILDBJERG|1
BE01220245|RAES, STEVEN|879076851|ANTWERPSESTRAAT|445||2850|BOOM|1
BE01220303|LEGAL PROTECTION INTERNATIONAL AISBL AISBL|879083284|RUE BORDIAU|20||1000|BRUXELLES|1
BE01221927|DE MEYER MEDICAL EVENTS & CONSULTING SPRL|879254619|AVENUE GUSTAVE DEMEY|57||1160|AUDERGHEM|1
BE01225145|DESINTEL OFFICE CLEANING SRL|879598077|AVENUE LAVOISIER|18a||1300|WAVRE|1
BE01225794|EXCALIBUR BELGIUM SPRL|879665779|RUE GRIMARD|47||6061|CHARLEROI|1
BE01225977|ARTFUL SPRL|879685377|RUE DE LA POSTE|1||1435|MONT-SAINT-GUIBERT|1
BE01226048|BOEKHOUDING KEN GYSSENS|879693295|RIDDER VAN RANSTLEI|64||2640|MORTSEL|1
BE01227932|H.M. EVENTS BVBA|879898975|RUE SAINT JOSEPH|1||1471|GENAPPE|1
BE01228472|A.R.M. SERVICES SPRL|879957076|RUE DE LIBERCHIES|87||6238|PONT-À-CELLES|1
BE01228493|BUREAU MARC POTTIER SRL|879959353|RUE DU VICINAL|19||6960|MANHAY|1
BE01229256|SHERINNA BVBA|880041111|TEREIK|96||2990|WUUSTWEZEL|1
BE01229482|TIERAN, ANNE|880066251||||||1
BE01232575|PITREBOIS, JEAN|880397635||||||1
BE01234256|TERRACE, DAVINIA|880575106||||||1
BE01234504|ARCHITECTENBURO JAN J MARTELE BV|880602721|SNEPPENWEG|1||8020|OOSTKAMP|1
BE01234854|LAUREYS, MARIO|880640531||||||1
BE01235091|COSTANTINI, ALEXANDRE|880665770||||||1
BE01235606|BOUCKAERT CONSTRUCT & INVESTMENT BV|880720111|BURCHTHOF|8||8580|AVELGEM|1
BE01236062|B2B FACTS BVBA|880769007|TANGEHOEFSTRAAT|7||2170|ANTWERPEN|1
BE01236825|HERTOGELIJKE GILDE SINT SEBASTIAAN AARSCHOT VZW VZW|880847694|DEMERVALLEI|ZN||3200|AARSCHOT|1
BE01237164|FRUITBEDRIJF PETER FABRY BV|880886197|KOGELSTRAAT|15||3800|SINT-TRUIDEN|1
BE01238332|FINERGIE SPRL|881012002|RUE DU PRÉ DELLOYE|14 A||5334|ASSESSE|1
BE01238377|SCHRIJNWERKERIJ INTERIEURBOUW PATRICK BROOS BV|881016554|BERKSTRAAT|2||3460|BEKKEVOORT|1
BE01238392|FRASINEANU, ALECSANDRU|881018039||||||1
BE01238680|BOONEN - VAN CRAEN ADVOCATEN CVOA|881048327|DOGGENHOUTSTRAAT|20||2520|RANST|1
BE01239179|CALLING INTUITION SRL|881100884|RUE SAINT-MARTIN, C.-W.|20||5380|FERNELMONT|1
BE01239442|B-COMPANY SPRL|881130974|RUE DE COLINET|62||1380|LASNE|1
BE01239658|MUSEBOOSTING ASBL|881154235|AVENUE CHARLES WOESTE|155||1090|JETTE|1
BE01240268|AKSUBOUW BV|881218472|RISSTRAAT|12||3600|GENK|1
BE01240845|LINDNER ISOLIERTECHNIK & INDUSTRIESERVICE GMBH BO|881284194|BAHNHOSTRASSE|29||94424|ARNSTORF|1
BE01241671|ROSORU NV|881374068|BRUSSELSESTEENWEG|463||1980|ZEMST|1
BE01242531|BERBEN BALLOONING & AVIATION COMPANY BVBA|881470969|LENTELAAN|11||9250|WAASMUNSTER|1
BE01242650|@ PIERRE'S|881483639|RUE DE BERTRANSART|61||6280|GERPINNES|1
BE01242862|BC TECH SPRL|881505613|RUE ABBÉ DOSSOGNE, HOCKAI|5||4970|STAVELOT|1
BE01243951|OXURION NV|881620924|GASTON GEENSLAAN|1||3001|LEUVEN|1
BE01245081|FSE INTERNATIONAL SA|881741183|RUE DU MONITEUR|9||1000|BRUXELLES|1
BE01245244|MICHIELS, XAVIER|881758506||||||1
BE01246083|SCANDIA SA|881852140|RUE LE MARAIS|15 H||4530|VILLERS-LE-BOUILLET|1
BE01246762|BRULIS VOF VOF|881925582|EUGEEN ROELANDTSSTRAAT|19||2840|RUMST|1
BE01247073|YOLO ESTATE BV|881958246|AVERBOODSE BAAN|69||2431|LAAKDAL|1
BE01247092|ABELINDO SRL|881960226|AVENUE DE TERVUEREN|206||1150|WOLUWE-SAINT-PIERRE|1
BE01248103|DE BOLLE TRADING C° VOF|882065342|ALLÉE FERME DU BERCUIT|65||1390|GREZ-DOICEAU|1
BE01249178|DUPRET, MICHAEL|882179960|AWAN-FANSON|5||4920|AYWAILLE|1
BE01249280|ATENG|882190452|DENDERMONDESTRAAT|29||2627|SCHELLE|1
BE01249700|GEVERS, KRISTOF|882235091||||||1
BE01250431|IN2RETAIL NV|882310416|TURNOVATOREN|16||2300|TURNHOUT|1
BE01250842|LA  GOUTELLE SRL|882353273|PLACE SAINT-HILAIRE,PUSSEMANGE|85||5550|VRESSE-SUR-SEMOIS|1
BE01251498|BASICDESIGN BV|882425034|VOSKENSLAAN|372||9000|GENT|1
BE01251530|POSEIDON GENT VZW VZW|882428301|TWAALFKAMEREN|50||9000|GENT|1
BE01253904|SCOUTS DE GEUZEN TERNAT VZW|882676244|STATIESTRAAT|11-13||1740|TERNAT|1
BE01257645|HOOYBERGHS HANS BV|883073251|PLOEGSTRAAT|9||2400|MOL|1
BE01259622|STEPHAN SOENS BV|883278634|VIJFBUNDERSTRAAT |73||9200|DENDERMONDE|1
BE01259996|NATURAL HAIR SPRL|883318226|PETITE RUE À L'ART|4||1420|BRAINE-L'ALLEUD|1
BE01260254|SPRINGFIELD NUTRACEUTICALS BELGIUM BVBA BVBA|883345544|VELDENSTRAAT|23||2220|HEIST-OP-DEN-BERG|1
BE01261100|DIJKHOFFZ, HENDRIKA|883436012||||||1
BE01261964|DE BEIR BV|883526379|PROSPER HEYSESTRAAT|2||9890|GAVERE|1
BE01262797|LEBRUN, NATACHA|883613679||||||1
BE01263817|VALK, PATRICK|883719983||||||1
BE01264022|EP TOITURES SRL|883741561|AV. DES NOUVELLES TECHNOLOGIES|73||7080|FRAMERIES|1
BE01264216|BELUX TRADING SPRL|883761654|RUE DE LA LIBÉRATION|73||6182|COURCELLES|1
BE01265866|WASTE ELECTRICAL & ELETRONIC EQUIPMENT FORUM AISBL|883940313|BOULEVARD AUGUSTE REYERS|80||1030|SCHAERBEEK|1
BE01266560|HALLAARSE HERDERSHONDEN CLUB VZW|884016329|HALLAARAARD|1||2220|HEIST-OP-DEN-BERG|1
BE01267810|SIGNIFEYE NV|884161037|BOOMSESTEENWEG|223||2610|ANTWERPEN|1
BE01268302|THE CONSTANTIA INSTITUTE SRL|884214584|CHAUSSÉE DE LOUVAIN|67||1410|WATERLOO|1
BE01269648|FOOTBALL STREET INTELLIGENT ASBL ASBL|884355037|RUE DU PETIT-BERCHEM|36||1082|BERCHEM-SAINTE-AGATHE|1
BE01269727|COSY IN & OUT BVBA|884363153|MECHELBAAN|825||2580|PUTTE|1
BE01269766|DR. LUC CAVEYE BV|884367014|BLOOKBERGSTRAAT|1||3600|GENK|1
BE01270209|DK RENOVATIE BVBA|884413732|BURGEMEESTERSTRAAT|5||3040|HULDENBERG|1
BE01272148|VIVANTE FM ASBL CENTRE DE PROMOTION ET DE COMMUNICATION MULTICULTUREL SOCIO-EDUCATIVE ET ASSOCIATIVE DU HAINAUT ASBL|884620895|RUE ERNEST GOBERT|33||7340|COLFONTAINE|1
BE01272151|VERVEN EN BORSTELS BV|884621192|LANGE LOBROEKSTRAAT|34||2060|ANTWERPEN|1
BE01274786|DE WEWEIRE, GEERT|884894277||||||1
BE01275159|Q PROJECTS BVBA|884937730|EDGAR TINELLAAN|8||2820|BONHEIDEN|1
BE01275488|VERENIGING VAN MEDE-EIGENAARS VAN HET HET GEBOUW VENNESTRAAT 48-50 TE LILLE (GIERLE) VME|884972867|VENNESTRAAT|48-50||2275|LILLE|1
BE01275672|AZIM SPRL|884993257|AVENUE DU GÉNÉRAL DE CEUNINCK|9||1020|BRUXELLES|1
BE01276542|LO BUE, MICHEL|885084517||||||1
BE01276852|BPO TAX & ACCOUNTANCY SRL|885117476|RUE DE LIVOURNE|7||1060|SAINT-GILLES|1
BE01277204|APPRO BV|885156276|KAPELLENSTEENWEG |467||2920|KALMTHOUT|1
BE01277517|VERENING VAN MEDE-EIGENAARS RESIDENTIE MOEFE KNOKKE-HEIST(HEIST) MOEFE 1B HOEK VORMENDE MET DE PANNENSTRAAT 55 VME|885190524|MOEFE|1B||8301|KNOKKE-HEIST|1
BE01278272|RUTMAS BV|885272577|MAASTRICHTERSTRAAT|311||3740|BILZEN|1
BE01279130|THE BRIDGE LOGISTICS BV|885362550|RUE DE LA PRESSE|4||1000|BRUXELLES|1
BE01280438|SYAN SRL|885499736|RUE D'ESQUERBION|10||7041|QUÉVY|1
BE01280846|CONOTA|885541110|CONSTANTIN MEUNIERSTRAAT|49||3000|LEUVEN|1
BE01281112|DE VIVARIO INVEST NV|885568230|SCHAAPSDIJK|24||2440|GEEL|1
BE01281323|SKY (TURNHOUT) PROPCO BV|885589907|RUE DE LA PRESSE|4||1000|BRUXELLES|1
BE01281438|HUMAR BVBA|885601783|BEUKENSTRAAT|19||9820|MERELBEKE|1
BE01283020|BUREAU D'ARCHITECTES DELICES ARCHITECTES SPRL|885765693|RUE DE STASSART|124||1050|IXELLES|1
BE01284518|JUMP FORUM SRL|885920103|AVENUE DE BOETENDAEL|11||1180|UCCLE|1
BE01284934|HONDENFEDERATIE VRIENDEN ONDER EÉN VZW|885962564|BOLLEWERPSTRAAT|119||8770|INGELMUNSTER|1
BE01285115|OPTIEK GERMONPREZ BV|885980875|NIEUWPOORTSESTEENWEG|575||8400|OOSTENDE|1
BE01285201|DEVOS, DANIEL|885989585|BOOMGAARD|7||1741|TERNAT|1
BE01285580|VENETIAANSE GAANDERIJEN BVBA|886028385|KONINGSSTRAAT|79||8400|OOSTENDE|1
BE01286898|BERTIN, CATHERINE|886165868||||||1
BE01287594|VAL-FOURE & CIE SPRL|886238718|RUE KLIPVELD|35||1180|UCCLE|1
BE01287634|KIM'S IMMO NV|886242775|GRIJPENLAAN|11||3300|TIENEN|1
BE01287691|VERENIGING VAN MEDE-EIGENAARS RESIDENTIE HOOG BLOOK VME|886248517|RIEMSTERWEG|Z/N||3740|BILZEN|1
BE01287847|CAUWELIER WELDING BV|886264452|VRIJBOSSTRAAT|31||8840|STADEN|1
BE01289095|METEN & SCHATTEN BV|886393819|ACHTERBIST|62||2560|NIJLEN|1
BE01289451|JUMACOL BV|886431233|IRISLAAN|47||3550|HEUSDEN-ZOLDER|1
BE01289640|HIGH-T BV|886451227|SCHUPSTRAAT|1/7||2018|ANTWERPEN|1
BE01289889|K & K BETONWERKEN BV|886478149|ZANDSTREEP|90||2450|MEERHOUT|1
BE01290305|ALTAI TRADE DEVELOPMENT SRL|886521008|AVENUE DE LA PRINCESSE PAOLA|2||1180|UCCLE|1
BE01292823|HACKETT RETAIL BELGIUM NV|886785480|BOULEVARD DE WATERLOO|16||1000|BRUXELLES|1
BE01293389|ALINVEST SPRL|886843383|AVENUE VAN VOLXEM|302-304||1190|FOREST|1
BE01294996|CENTRALYX SPRL|887008976|CARREFOUR DE L'EUROPE|3||1000|BRUXELLES|1
BE01295468|ADANT, MICHAËL|887058268||||||1
BE01297340|LEAD ASBL|887249102|RUE BELLIARD|143||1040|ETTERBEEK|1
BE01298923|NEWPORT EVENTS BVBA|887412121|LANGESTRAAT|64||8620|NIEUWPOORT|1
BE01299390|INITIATIEF JEUGD EN THEATER VZW|887462205|STRIJDERSSTRAAT|1||3300|TIENEN|1
BE01300075|IEPERSE BADMINTONCLUB VZW|887533766|BREYDELHOFSTRAAT|117||8900|IEPER|1
BE01300426|MOVA PROJECTS BVBA|887570388|HASSELTSE DREEF|5||3512|HASSELT|1
BE01300903|JOHAN VANCAESTER BV|887619284|BRUSSELSESTEENWEG|167||9050|GENT|1
BE01301193|ENTREPRISE GILSON LAURENT SRL|887650067|LEUVENSESTEENWEG|57A||1932|ZAVENTEM|1
BE01302289|A & S CONSULT SCRI|887765576|RUE SAINTE-BARBE|28||1400|NIVELLES|1
BE01302630|CONCEPTU ELLES, BUREAU D’ARCHITECTURE V. AERTS SRL|887800022|RUE DU RI D'ASSE|23||4607|DALHEM|1
BE01304218|AVI REMORQUE FABRICANT SPRL|887968781|RUE SAINT-HUBERT,PLAINEVAUX|17||6851|PALISEUL|1
BE01304599|VERENIGING VAN MEDE-EIGENAARS RESIDENTIE MARGAUX KNOKKE-HEIST(HEIST) SERWEYTENS DE MERCXSTRAAT 9/13 VME|888010650|SERWEYTENS DE MERCXSTRAAT|9/13||8301|KNOKKE-HEIST|1
BE01304767|INSIDE BRANDMARKETING & PUBLISHING BVBA|888027773|MEVROUW COURTMANSSTRAAT|41||2600|ANTWERPEN|1
BE01305558|CLÉMENT, FRÉDÉRIC|888112105||||||1
BE01306813|AGNÈS HANQUET SPRL|888246123|CHAUSSÉE DE CHARLEROI|44||1360|PERWEZ|1
BE01306981|DVSA BVBA|888262949|HENNEMARKT|4||3300|TIENEN|1
BE01307557|BUNQ'R|888322535|HEIZOOMLAAN|34||2950|KAPELLEN|1
BE01307852|VERBRUGGEN, JULIE|888352823||||||1
BE01307979|DENTER SRL|888365986|AVENUE LOUIS GRIBAUMONT|53||1150|WOLUWE-SAINT-PIERRE|1
BE01310090|BELINSURE BV|888584732|PLATANENLAAN|30||2980|ZOERSEL|1
BE01311330|ICEFISH|888712317|KANTSTRAAT|38||9030|GENT|1
BE01312094|STEPHANE GRANDJEAN TOITURES SPRL|888792588|RUE JULES-PHILIPPE,OCHAMPS|171||6890|LIBIN|1
BE01313527|DIRK VAN DIJCK BVBA|888946897|DUIPT|3||2200|HERENTALS|1
BE01313898|G & C CONSTRUCT BV|888985501|SCHOOFLAND|17||9620|ZOTTEGEM|1
BE01315449|DELEU, TIMMY|889148718||||||1
BE01315559|ATHLETIX GROUP BVBA|889160495|EUGÈNE GHIJSSTRAAT|76||1600|SINT-PIETERS-LEEUW|1
BE01316981|SEDAM BV|889313717|EUROPALAAN|95||3600|GENK|1
BE01320615|FEYTONS, FRÉDERIC|889695777||||||1
BE01322457|FIFTY - ONE CLUB DE FLEMALLE HESBAYE MOSANE ASBL|889887403|RUE DE L'ALLOUE|13||4400|FLÉMALLE|1
BE01323413|ELECTRO SVEN BV|889990539|TER VOORT|198||2260|WESTERLO|1
BE01323452|C CARRÉ SRL|889994596|RUE CHILDÉRIC|45||7500|TOURNAI|1
BE01324348|KNITTO SA|890091794|RUE DES ANCIENS ETANGS|40||1190|FOREST|1
BE01327606|PILLAERT, MIEKE|890434264||||||1
BE01328022|ART UP ARCHITECT-ARCHITECTENBUREAU BVBA|890476430|FR. ROBBRECHTSSTRAAT|263||1780|WEMMEL|1
BE01328079|VAN GOETHEM, DENNIS|890482566||||||1
BE01328213|WORD OF TRUTH INTERNATIONAL CHRISTIAN MINISTRIES ASBL|890496028|ROUTE DE WALLONIE |4||7011|MONS|1
BE01329611|TANDARTSPRAKTIJK ANN BEKAERT BVBA|890642122|BRUGSTRAAT|28||2812|MECHELEN|1
BE01329668|APOTHEEK WELLE BV|890647862|STEENWEG|203||9473|DENDERLEEUW|1
BE01329783|KEOLIA BENELUX SRL|890659641|CHEMIN DE LA PROCESSION|164||7000|MONS|1
BE01330536|IXELLES MANAGEMENT SPRL|890737637|AVENUE DE L'HIPPODROME|7||1050|IXELLES|1
BE01330665|C&K MANAGEMENT BV|890750802|RIJSELSESTRAAT|18||8500|KORTRIJK|1
BE01331430|WILFRIED CRAPS BVBA|890830380|KAPUCIENENSTRAAT|33||3080|TERVUREN|1
BE01332167|VAN EECKHOUT, FILIP|890907089||||||1
BE01333417|DYNAMICS CONSULTANCY SOLUTIONS|891035268|HEESTERBOS|7||2520|RANST|1
BE01334086|PANDIMMO SA|891105148|RUE DE FLORENCE|26||1050|IXELLES|1
BE01335293|TRILOGIC MANAGEMENT SRL|891230357|RUE EMILE FRANÇOIS|31||1474|GENAPPE|1
BE01336199|REAL MUSIC VZW|891324090|WEGVOERINGSSTRAAT|116||9100|SINT-NIKLAAS|1
BE01336220|LOSANGE VISION SPRL|891326169|RUE DU PRÉ AUX OIES|314||1130|BRUXELLES|1
BE01337109|DEJEAIFVE, LAURENT|891417726||||||1
BE01337971|SWAELEN, MARLEEN|891505323|HEILIG-KRUISSTRAAT|21||2640|MORTSEL|1
BE01337978|LEKIME, OLIVIER|891506016|RUE DU MEUNIER|2||6120|HAM-SUR-HEURE-NALINNES|1
BE01338090|KÖKSAL, ABDÜLKADIR|891517595||||||1
BE01338104|PAROLE VISION & PRIERE MINISTRIES ASBL|891518981|OLMENSTRAAT|99||1930|ZAVENTEM|1
BE01338354|KOMODO SRL|891544321|PARVIS SAINT-GILLES|39||1060|SAINT-GILLES|1
BE01339019|OSCO BVBA|891613310|RIETAKKER|3||2980|ZOERSEL|1
BE01339776|PIETERSPOLIS BV|891691997|BLEKERIJSTRAAT|11||1700|DILBEEK|1
BE01340925|CABINET MEDICAL Z.NEZAR SRL|891808694|RUE DE FRAMERIES|50||7040|QUÉVY|1
BE01341486|PAVALOIU, GHEORGHE-MARIUS|891866795||||||1
BE01342037|VIEWBLASTER BV|891922918|FRANKLIN ROOSEVELTLAAN|361||9000|GENT|1
BE01343114|VAN COILLIE CHRIST BVBA|892033477|PROVINCIEBAAN|17||8680|KOEKELARE|1
BE01343453|MICHEL & COMPAGNIE SPRL|892067725|BOULEVARD LOUIS METTEWIE|67||1080|MOLENBEEK-SAINT-JEAN|1
BE01343703|CHERRY, NICOLAS|892093657||||||1
BE01344052|COMPILOTHÈQUE ASBL|892129784|RUE DES VIGNES|49||1020|BRUXELLES|1
BE01344691|AVT EMEA BV|892195211|RAYMONDE DE LAROCHELAAN|13||9051|GENT|1
BE01345015|AGILAR BENELUX BV|892230645|KONING ALBERTLAAN|198||9000|GENT|1
BE01345557|WERELDS, LIEN|892287063||||||1
BE01346406|AMALA SPRL|892374165|UDANGE, RUE DE HABERGY|9||6700|ARLON|1
BE01346652|EBB BV|892399109|BRUULSTRAAT|45||2222|HEIST-OP-DEN-BERG|1
BE01346940|WAANRODE NATUURLIJK BV|892428407|GROTE VREUNTE|40||3473|KORTENAKEN|1
BE01347066|RENNOTTE, XAVIER|892441471||||||1
BE01347326|COMM TO THE POINT BV|892468591|RUYTENBURGSTRAAT|34||2600|ANTWERPEN|1
BE01347426|SANOPOLIS BV|892478687|BOERENKRIJGLAAN|27||3120|TREMELO|1
BE01348079|ODDBALL NV|892545597|SATENROZEN|10||2550|KONTICH|1
BE01348339|DR. RIVERO BV|892572125|OOSTLAAN|43||3600|GENK|1
BE01348563|LJP SRL|892595186|AVENUE JEAN MONNET|1||1401|NIVELLES|1
BE01349097|MANU AND C° SRL|892649527|AVENUE DE LA PORALLÉE|59||4920|AYWAILLE|1
BE01350538|SEAQUEEN SPRL|892797896|RUE DU COMPAS|2||1070|ANDERLECHT|1
BE01350610|SHALIMAR|892805024|ANTWERPSESTEENWEG|272||9040|GENT|1
BE01350720|RENIERS, LUC|892816110||||||1
BE01351581|VANHEES VERWARMING EN SANITAIR BV|892906279|LOMMELSESTEENWEG|291||3970|LEOPOLDSBURG|1
BE01353332|W.S. CONSTRUCT SPRL|893087611|COBREVILLE|6||6640|VAUX-SUR-SÛRE|1
BE01353458|WALUPORTES BVBA|893100873|BARRIÈRE-HINCK|5||6680|SAINTE-ODE|1
BE01354816|NEIRYNCK, GEERT|893241524||||||1
BE01355317|PEOPLE ON STAGE VZW|893293388|STATIONSSTRAAT|58||2440|GEEL|1
BE01355523|ADW CONCEPT SRL|893314174|SINT-PAULUSLAAN|36||3080|TERVUREN|1
BE01356515|ENTREPRISES MICHEL GLADIEUX SRL|893416124|RUE DU BOIS DE LENS|3||7950|CHIÈVRES|1
BE01358196|WARP. BE BV|893589239|AVENUE LAURE|54||1082|BERCHEM-SAINTE-AGATHE|1
BE01358362|DE COMPTOIR NV|893606263|CEDERLAAN|64||2610|ANTWERPEN|1
BE01359596|AMB MANAGEMENT SPRL|893732957|BOULEVARD JOSEPH TIROU|17||6000|CHARLEROI|1
BE01359654|THONNARD, BENOÎT|893738895||||||1
BE01359898|AD LIFT SPRL|893763740|HOOGSTRAAT|189||1930|ZAVENTEM|1
BE01360030|CHATEAUFORM’ BELGIQUE SA|893778685|RUE DE L'ABBAYE|23||1370|JODOIGNE|1
BE01360521|PETROSHOP SPRL|893830056|CHAUSSÉE DE FLEURUS|123||6041|CHARLEROI|1
BE01361896|NOHA SPRL|893972883|RUE DES BÉGUINES|61||1080|MOLENBEEK-SAINT-JEAN|1
BE01362958|HWTS SRL|894083246|CHAUSSÉE DE WATERLOO|1115||1180|UCCLE|1
BE01363070|BULTYNCK BV|894095916|EERNEGEMSESTRAAT|151-153||8211|ZEDELGEM|1
BE01363212|B.A.E.BERNARD WILLAIME SPRL BUREAU D'ARCHITECTURE ET D'EXPERTISE SPRL|894110267|RUE DE LA VIRE,LATOUR|7||6761|VIRTON|1
BE01363335|B-STUC SRL|894123036|OOIEVAAR|13||3740|BILZEN|1
BE01363560|WUYTS CONSTRUCTIES BV|894146790|NIEUWE LAAN|20||2220|HEIST-OP-DEN-BERG|1
BE01363650|XCELSEVEN SRL|894155797|RUE EDOUARD DEKOSTER|160||1140|EVERE|1
BE01364197|VAN HECKE WIM BV|894211425|LINDENLAAN|20||9940|EVERGEM|1
BE01364300|DH INVEST SRL|894221917|AVENUE DES SAISONS|90||1050|IXELLES|1
BE01364816|LVHC-CONSULTING SRL|894274870|CLOS DES LAURIERS|33||1150|WOLUWE-SAINT-PIERRE|1
BE01365099|THEATREUROPE VZW|894303574|RIJKE BEUKELAARSTRAAT|8||2000|ANTWERPEN|1
BE01365128|AMARADIA SPRL|894306445|AVENUE DU DIRIGEABLE|9||1170|WATERMAEL-BOITSFORT|1
BE01365863|FIGEDAC SA|894381273|RUE DE ROUBAIX|69||7700|MOUSCRON|1
BE01367145|LDH SPRL|894512422|RUE D' EN HAUT|11||6500|BEAUMONT|1
BE01367769|SAINT-OGER SPRL|894575075|AVENUE DES ALLIÉS|29||6000|CHARLEROI|1
BE01368339|VDE-TECHNIEK SRL|894633275|PREULEGEM|125||9400|NINOVE|1
BE01369324|STOCKMARKT BVBA|894734730|GROTE BAAN|156||3530|HOUTHALEN-HELCHTEREN|1
BE01370282|FRANÇOIS MOÏSES SRL|894832324|RUE FERNAND-DEHOUSSE|41||4020|LIÈGE|1
BE01370323|ORTHOKILAM SRL|894836678|RUE DE LA LAPINIÈRE|22||7536|TOURNAI|1
BE01370521|DV-INVEST|894856672|MEERLENLAAN|8||2610|ANTWERPEN|1
BE01372035|P.E. VOTRE PARTENAIRE FINANCIER SRL|895012565|RUE RONDFONTAINE|18||4870|TROOZ|1
BE01372144|BUSINESS INTELLIGENCE SOLUTIONS BV|895023651|SPALBEEKSTRAAT|148||3510|HASSELT|1
BE01372319|SCOTT AUTOMATION NV|895041467|NIEUWENHOVESTRAAT|18||8540|DEERLIJK|1
BE01372889|STYLE PALACE BV|895100954|VESTINGSTRAAT|17||2018|ANTWERPEN|1
BE01372942|IMBEMA SURFACE TREATMENT NV|895106892|ATOMVELDSTRAAT|8||9450|HAALTERT|1
BE01373072|IAA CONSULT BVBA|895120354|SINT-JOBSTRAAT|34||3550|HEUSDEN-ZOLDER|1
BE01374319|EFFIGIA SRL|895248632|RUE D'ARTAGNAN|18B||4600|VISÉ|1
BE01375116|SUDZUCKER AG BO|895330289|MAXIMILIANSTRASSE|10||68165|MANNHEIM|1
BE01375660|FISCALIFWA GROUP CV|895386313|CHAUSSÉE DE NAMUR|47||5030|GEMBLOUX|1
BE01375978|BP PAT SPRL|895418678|RUE DE BRABANT|216||1030|SCHAERBEEK|1
BE01376348|PACORINI ANTWERP NV|895455993|MULHOUSELAAN-NOORD|5-7||2030|ANTWERPEN|1
BE01378220|POLAIN, MARTINE|895651181||||||1
BE01378293|SERRE-MAT VOF|895658705|HONDSTRAAT|30||8700|TIELT|1
BE01380482|LIMBOURG, DOMINIQUE|895882991||||||1
BE01381350|ARCHITECTENBUREAU DESINJEE BV|895972073|OUDE KAAI|34||9400|NINOVE|1
BE01381424|DE GREVE, GINO|895979595||||||1
BE01381580|INFOSCRIPT SPRL|895995532|RUE DE LA RÉSISTANCE, MARCOURAY|10||6987|RENDEUX|1
BE01381647|HET LASATELIER|896002559|BOECHOUTSELEI|93||2640|MORTSEL|1
BE01382227|LES MOTS DE L'ÂME SRL|896062838|RUE DU TIGE|39||5590|CINEY|1
BE01383606|SCHILLEMANS A & M BV|896206457|MECHELSESTEENWEG|43||2018|ANTWERPEN|1
BE01384417|NARINX BV|896289995|HENDRIK KANORASTRAAT|7||2180|ANTWERPEN|1
BE01384670|LEGALINK SRL|896315731|RUE DE NIMY|31||7000|MONS|1
BE01385042|PARADISE II BVBA|896354531|VAN STRALENSTRAAT|6||2060|ANTWERPEN|1
BE01385824|HUIS VAN HET KIND - KET IN BRUSSEL VZW|896434408|RUE TERRE-NEUVE|198||1000|BRUXELLES|1
BE01386622|CONSTRUCT CENTER SRL|896516659|RUE DE JEMEPPE|28||5060|SAMBREVILLE|1
BE01387508|MAES, WIM|896607622||||||1
BE01387591|DUBART, NICOLAS|896615936||||||1
BE01388806|FEYS, BRAM|896739957||||||1
BE01389168|BAVARIAN SRL|896777569|RUE DE L'ARTISANAT|3||1400|NIVELLES|1
BE01390263|DELTA HOUSE SCRL|896890011|RUE FIEF-DE-ROGNON|82||1400|NIVELLES|1
BE01392836|AMINTER N.V. SA|897155374|AVENUE LOUISE|130A||1050|IXELLES|1
BE01393211|INHARMONY CVBA SO|897194174|HASSELTSEBAAN|24||3940|HECHTEL-EKSEL|1
BE01393672|SCHILTZ BV|897242773|ROTSESTRAAT|46||8800|ROESELARE|1
BE01393933|VERENIGING VAN MEDE-EIGENAARS RESIDENTIE ISABEL KNOKKE-HEIST(KNOKKE) HOEK JOZEF NELLENSLAAN 130-132 EN STERRENLAAN VME|897271180|JOZEF NELLENSLAAN|130-132||8300|KNOKKE-HEIST|1
BE01394772|CARROSSERIE DE BRUYN BV|897357490|BUYSSESTRAAT |124||1800|VILVOORDE|1
BE01395074|THORREZ-HAUSPIE BVBA|897388174|KEURVORSTENSTRAAT|3||8820|TORHOUT|1
BE01395349|ARIF, HANAE|897415987|RUE VANDERBORGHT|108||1090|JETTE|1
BE01395852|STIMULANZ BV|897468150|AALSTERSESTEENWEG|198||9400|NINOVE|1
BE01396598|BE-EX BV|897545453|JOZEF VAN ELEWIJCKSTRAAT|61||1853|GRIMBERGEN|1
BE01397383|GROUPE LUPO|897627112|RUE SAINT GUIDON|47||1070|ANDERLECHT|1
BE01399367|IMMO R & M|897831208|ZEEWEG|212||8460|OUDENBURG|1
BE01399374|EVALOUONS SPRL|897831901|CHAUSSÉE DE CHARLEROI|519||6220|FLEURUS|1
BE01400753|PIGNEUR, FABIAN|897973738||||||1
BE01401817|IMANY BV|898082715|EXCELSIORLAAN|10||1930|ZAVENTEM|1
BE01403782|STAELENS, YVES|898285524||||||1
BE01404135|ROMMEL VANDERHOEVEN (MEDISCH KABINET) SRL|898322047|RAYMOND LAUWERSSTRAAT|68||1560|HOEILAART|1
BE01404152|LECLERCQ, THOMAS|898323730||||||1
BE01405445|NOTARISSEN FREDERIC CAUDRON & TIM HERZEEL GEASSOCIEERDE NOTARISSEN BV|898455966|HOGEWEG|3||9320|AALST|1
BE01407896|HM PARKET BVBA|898708166|PADDEPOELEWEG|1||9990|MALDEGEM|1
